word,meaning,pos,language_id,meaning_language_id,dictionary_id,
ಸ್ಥಿರಭಾರ ,ಭೂಮಿಗೆ ಭಾರ,NULL,1,1,6,
ಸ್ಥಿರಯೋಗಾಸನ ,ಸಿದ್ಧಾಸನ,NULL,1,1,6,
ಸ್ಥುರಿತ ,ಒಪ್ಪುವ,NULL,1,1,6,
ಸ್ಥೂಲ ,"ಗಟ್ಟಿಯಾದ, ಬಲವಾದ; ದೊಡ್ಡ, ದಪ್ಪ",NULL,1,1,6,
ಸ್ಥೂಲಕೃತ್ ,ವಿಷ್ಣುವಿನ ವಿಶ್ವರೂಪ,NULL,1,1,6,
ಸ್ಥೂಲಭುಕ್ ,ವಿಶ್ವರೂಪೀ,NULL,1,1,6,
ಸ್ನಾತ ,"ಸ್ನಾನಮಾಡಿದ, ಮಿಂದ",NULL,1,1,6,
ಸ್ನಿಗ್ಧ ,ಮನೋಹರವಾದ; ಜಿಡ್ಡಾದ; ಸ್ನೇಹಯುಕ್ತ,NULL,1,1,6,
ಸ್ಪರುಶ<ಸ್ಪರ್ಶ ,"ಸೋಕುವುದು, ತಗಲುವುದು",NULL,1,1,6,
ಸ್ಫುಟಿತ ,"ಅರಳಿದ, ವಿಕಾಸಗೊಂಡ; ಒಡೆದ",NULL,1,1,6,
ಸ್ಫುರಣ ,"ಅಲುಗಾಟ, ಕಂಪನ; ಹೊಳಪು",NULL,1,1,6,
ಸ್ಫುರಿತ ,"ಹೊಳೆವ, ಪ್ರಕಾಶಿಸುವ; ಒಪ್ಪುವ",NULL,1,1,6,
ಸ್ಫುರಿಸು ,"ಪ್ರಕಾಶಿಸು, ಬುದ್ಧಿಗೆ ಗೋಚರವಾಗು, ತಿಳಿ",NULL,1,1,6,
ಸ್ಫುಲಿಂಗ ,"ಸೂರ್ಯ, ಬೆಂಕಿಯ ಕಿಡಿ",NULL,1,1,6,
ಸ್ಫೂರುತಿ<ಸ್ಫೂರ್ತಿ ,ಪ್ರೇರಣೆ,NULL,1,1,6,
ಸ್ಮರ ,"ಮನ್ಮಥ, ಸೌಂದರ್ಯ",NULL,1,1,6,
ಸ್ಮರಕೋಟಿಲಾವಣ್ಯ ,ಕೋಟಿ ಸಂಖ್ಯೆಯ ಮನ್ಮಥರಷ್ಟು ಚೆಲುವ-ಶ್ರೀಹರಿ,NULL,1,1,6,
ಸ್ಮರನಪಿತ ,ಶ್ರೀಹರಿ,NULL,1,1,6,
ಸ್ಮರನಾಟ ,ಕಾಮಕೇಳಿ,NULL,1,1,6,
ಸ್ಮರಹರ ,ಶಿವ,NULL,1,1,6,
ಸ್ಮರಾಸ್ತ್ರ ,ಕಾಮನ ಬಾಣ,NULL,1,1,6,
ಸ್ಮಶೃ ,ಮೀಸೆ,NULL,1,1,6,
ಸ್ಮಾರ್ತಕರ್ಮ ,ಸ್ಮೃತಿಯಲ್ಲಿ ಹೇಳಿದ ವಿಧಿ,NULL,1,1,6,
ಸ್ಮಿತ ,ನಗೆ,NULL,1,1,6,
ಸ್ಮೃತಿ ,"ನೆನಪು, ಸ್ಮರಣೆ; ನಾಮಸ್ಮರಣೆ; ಸಂಸಾರ; ಧರ್ಮಶಾಸ್ತ್ರ, ಜೀವನಧರ್ಮದ ನೇಮಗಳಿರುವ ಗ್ರಂಥ",NULL,1,1,6,
ಸ್ಯಂದ ,"ಸ್ರವಿಸುವಿಕೆ, ಹನಿಯುವಿಕೆ, ತೊಟ್ಟಿಕ್ಕುವಿಕೆ; ನದಿ, ಹೊಳೆ",NULL,1,1,6,
ಸ್ಯಂದನ ,"ತೇರು, ರಥ, ವಾಹನ",NULL,1,1,6,
ಸ್ರಕ್ ,ಮಾಲೆ,NULL,1,1,6,
ಸ್ರಕ್ಬಂಧನ ,ಸಂಸಾರ ಬಂಧನ,NULL,1,1,6,
ಸ್ರವಿಸು ,ಸೋರು,NULL,1,1,6,
ಸ್ವ ,"ತನ್ನ, ಸ್ವಂತ",NULL,1,1,6,
ಸ್ವಕೀಲ ,"ತನ್ನಗುಟ್ಟು, ಆತ್ಮದ ಅರಿವು",NULL,1,1,6,
ಸ್ವಗತಭೇದವಿವರ್ಜಿತ ,ಮೂಲರೂಪ ಮತ್ತು ಆವೇಶ ಹಾಗೂ ಅವತಾರಗಳಲ್ಲಿ ಭೇದವಿಲ್ಲದವನು,NULL,1,1,6,
ಸ್ವಚರಣಶರಣ ,ತನ್ನ ಪಾದಗಳಿಗೆ ತಾನೇ ಶರಣು ಬಂದವನು,NULL,1,1,6,
ಸ್ವಧಾ ,ಪಿತೃಗಳಿಗೆ ಅನ್ನಪ್ರದ ಶ್ರೀಹರಿ,NULL,1,1,6,
ಸ್ವಧಾಕಾರ ,ಪಿತೃತರ್ಪಣಾದಿ ಕಾರ್ಯಗಳು,NULL,1,1,6,
ಸ್ವಧಾಮ ,ಸ್ವಂತ ಮನೆ,NULL,1,1,6,
ಸ್ವನ ,"ಧ್ವನಿ, ಇಂಚರ",NULL,1,1,6,
ಸ್ವನ್ನಗದಿರ ,"ಸ್ವರ್ಣಕಿರಣ, ಉದಯಕಾಲದ ಸೂರ್ಯ",NULL,1,1,6,
ಸ್ವಪ್ನ ,ಕನಸು,NULL,1,1,6,
ಸ್ವಪ್ರಕಾಶ ,ಪರಾವಲಂಬಿಯಲ್ಲದ ತನ್ನದೇ ಆದ eನವುಳ್ಳವನು,NULL,1,1,6,
ಸ್ವಭು ,ತನಗೆ ತಾನೇ ಪ್ರಭು ಶ್ರೀಹರಿ,NULL,1,1,6,
ಸ್ವಯಂಪಾಕ ,ಸ್ವತಃ ಅಡಿಗೆ ಮಾಡಿಕೊಳ್ಳುವುದು,NULL,1,1,6,
ಸ್ವಯಂಭಾನು ,ಸ್ವತಃ ಪ್ರಕಾಶಿಸುವ ಸೂರ್ಯ,NULL,1,1,6,
ಸ್ವಯಂಭು ,"ತನ್ನಿಂದ ತಾನೇ ಮೂಡಿದ, ಒಡಮೂಡಿದ",NULL,1,1,6,
ಸ್ವರಜ್ಞಾನ ,ಸಂಗೀತ ಶಾಸ್ತ್ರದ ಮೂಲಭೂತವಾದ ಹನ್ನೆರಡು ಸ್ವರ ಅಥವಾ ಇಪ್ಪತ್ತೆರಡು ಶ್ರುತಿಗಳ ಜ್ಞಾನ,NULL,1,1,6,
ಸ್ವರತ ,ತನಗೆ ತಾನೇ ಆನಂದಾನುಭವ ಪಡೆಯುವವನು,NULL,1,1,6,
ಸ್ವರಮಣ ,ತನಗೆ ತಾನೇ ಒಡೆಯನಾದವನು; ತನ್ನಲ್ಲಿಯೇ ದಿವ್ಯಾನಂದವನ್ನು ಅನುಭವಿಸುವವನು-ಶ್ರೀಹರಿ,NULL,1,1,6,
ಸ್ವರವರ್ಣ ,"ಅ"" ದಿಂದ ""ಅಃ"" ವರೆಗಿನ ಸ್ವರ ಅಕ್ಷರಗಳು""",NULL,1,1,6,
ಸ್ವರಸಪ್ತಕಗಳು ,ಸಪ್ತಸ್ವರಗಳು,NULL,1,1,6,
ಸ್ವರಿತ ,ನೀಚ; ಸ್ವರ,NULL,1,1,6,
ಸ್ವರೂಪಸುಖ ,ಮೋಕ್ಷ,NULL,1,1,6,
ಸ್ವರೂಪಾಂಶ ,ಮತ್ಸ್ಯಾದಿ ಅವತಾರಗಳು,NULL,1,1,6,
ಸ್ವರ್ಣ ,ಬಂಗಾರ,NULL,1,1,6,
ಸ್ವರ್ಣಕಶಿ(ಶ್ಯ)ಪು ,ಹಿರಣ್ಯಕಶಿಪು,NULL,1,1,6,
ಸ್ವರ್ಣಗರ್ಭ ,ಬ್ರಹ್ಮ,NULL,1,1,6,
ಸ್ವರ್ಣನಗ ,ಮೇರುಪರ್ವತ,NULL,1,1,6,
ಸ್ವರ್ಣನಗಧರ ,ಮೇರು ಪವರ್ತವನ್ನು ಎತ್ತಿ ಹಿಡಿದವನು; ಬಂಗಾರದ ಆಭರಣ ಧರಿಸಿದವನು,NULL,1,1,6,
ಸ್ವರ್ಣಸ್ತೇಯ ,ಬಂಗಾರ ಕದ್ದ ಪಾಪ,NULL,1,1,6,
ಸ್ವರ್ಣಸ್ತೇಯಿ ,ಬಂಗಾರಗಳ್ಳ,NULL,1,1,6,
ಸ್ವರ್ಣಾಂಬಕ ,ಹಿರಣ್ಯಾಕ್ಷ,NULL,1,1,6,
ಸ್ವರ್ದುನಿ ,ದೇವಗಂಗೆ,NULL,1,1,6,
ಸ್ವರ್ಧುನಿಪಿತ ,ತ್ರಿವಿಕ್ರಮ-ಶ್ರೀಹರಿ,NULL,1,1,6,
ಸ್ವರ್ನದಿ ,ಗಂಗಾನದಿ,NULL,1,1,6,
ಸ್ವರ್ಭಾನು ,ರಾಹು,NULL,1,1,6,
ಸ್ವಶ್ಯ ,"ಸ್ವಂತ, ಸಂಬಂಧ",NULL,1,1,6,
ಸ್ವಸಿದ್ಧಿಣೀ ,ಸ್ವಯಂ ಸಿದ್ಧಿ ಉಳ್ಳವಳು,NULL,1,1,6,
ಸ್ವಸ್ತಿ ,"ಕ್ಷೇಮ, ಶುಭ; ದೇವಸ್ಥಾನದಲ್ಲಿ ಹೇಳುವ ಒಂದು ಬಗೆಯ ಮಂತ್ರ, ಸ್ವಸ್ತಿವಾಚನ",NULL,1,1,6,
ಸ್ವಸ್ಥ ,"ನೆಮ್ಮದಿ, ಶಾಂತಿ",NULL,1,1,6,
ಸ್ವಾಂಗಾಯ ,ಸ್ವರಮಣ-ಶ್ರೀಹರಿ,NULL,1,1,6,
ಸ್ವಾಂತ ,"ಮನಸ್ಸು, ಚಿತ್ತ, ಅಂತಃಕರಣ, ಅಂತರ್ಯಾಮಿ",NULL,1,1,6,
ಸ್ವಾಂತತಿ ,ತನಗೆ ತಾನೇ ಅಂತ್ಯವಾದದ್ದು,NULL,1,1,6,
ಸ್ವಾತುಮ<ಸ್ವಾತ್ಮ ,ತನ್ನ ಆತ್ಮ,NULL,1,1,6,
ಸ್ವಾದ ,"ರುಚಿ, ಸವಿ, ಮಾಧುರ್ಯ",NULL,1,1,6,
ಸ್ವಾದನ್ನ ,ರುಚಿಕಟ್ಟಾದ ಅನ್ನ,NULL,1,1,6,
ಸ್ವಾದಭೋಜ್ಯ ,ರುಚಿರುಚಿಯಾದ ಭೋಜನ,NULL,1,1,6,
ಸ್ವಾದಿ ,"ಉತ್ತರಕನ್ನಡ ಜಿಲ್ಲೆಯ ಸೋದೆ/ಸೋಂದಾಎನ್ನುವ ಊರು, ವಾದಿರಾಜರ ನೆಲೆ",NULL,1,1,6,
ಸ್ವಾದುಕಲ್ಪಿತ ,"ಸಕ್ಕರೆಯಿಂದ ಮಾಡಿದ, ಸಿಹಿ ಅಡಿಗೆ",NULL,1,1,6,
"ಸ್ವಾದುಜಲ, ಸ್ವಾದೋದಕ ","ರುಚಿಕರವಾದ ನೀರು, ಸಿಹಿನೀರು, ಸುಗಂಧಪೂರಿತ ನೀರು",NULL,1,1,6,
ಸ್ವಾಪ ,ನಿದ್ರೆ,NULL,1,1,6,
ಸ್ವಾಪನ<ಸ್ವಪ್ನ ,ಕನಸು,NULL,1,1,6,
ಸ್ವಾಪರೋಕ್ಷಿ ,ಭಗವಂತನನ್ನು ಅಂತರಂಗದಲ್ಲಿ ಕಾಣಬಲ್ಲ ಯೋಗಿ,NULL,1,1,6,
"ಸ್ವಾಮಿಕಾಸಾರ, ಸ್ವಾಮಿತೀರ್ಥ, ಸ್ವಾಮಿಪುಷ್ಕರಣಿ ",ತಿರುಮಲೆಯ ಶ್ರೀನಿವಾಸನ ದೇವಾಲಯದ ಎಡ ಭಾಗದಲ್ಲಿರುವ ಸರೋವರ,NULL,1,1,6,
ಸ್ವಾಮಿರಾಯರು ,ರಾಘವೇಂದ್ರಸ್ವಾಮಿಗಳು,NULL,1,1,6,
ಸ್ವಾಮ್ಯ ,"ಒಡೆತನ, ಹಕ್ಕು, ಅಧಿಕಾರ, ಅಂಕೆಗೆ ಒಳಗಾದ",NULL,1,1,6,
ಸ್ವಾರಾಧ್ಯರು ,ತಮ್ಮನ್ನು ತಾವೇ ಪೂಜಿಸಿಕೊಳ್ಳುವವರು,NULL,1,1,6,
ಸ್ವಾರಾವಿತ್ತಮ ,ವೇದಗಳಿಂದ ಮುಖ್ಯವಾಗಿ ಪ್ರತಿಪಾದ್ಯನಾದ,NULL,1,1,6,
ಸ್ವಾರಿ ,ಸವಾರಿ,NULL,1,1,6,
ಸ್ವಾಹಾಕಾಂತ ,ಅಗ್ನಿ,NULL,1,1,6,
ಸ್ವಾಹಾಕಾರ ,"ಹೋಮದಲ್ಲಿ ದೇವತೆಗಳಿಗೆ ಆಹುತಿಯನ್ನು ಅರ್ಪಿಸುವಾಗ ಹೇಳುವ ಶಬ್ದ, ದೇವಯಙ್ಞ ಕಾರ್ಯಗಳು",NULL,1,1,6,
"ಸ್ವಾಹಾಪತಿ, ಸ್ವಾಹಾವಲ್ಲಭ ",ಅಗ್ನಿ,NULL,1,1,6,
ಸ್ವೇದ ,ಬೆವರು,NULL,1,1,6,
ಸ್ವೇದಜ ,ಬೆವರಿನಿಂದ ಹುಟ್ಟಿದ-ಗಣಪತಿ,NULL,1,1,6,
ಸ್ವೇದಾಪಳು ,ಶ್ರೀಹರಿಯ ಬೆವರುರೂಪ-ಲಕ್ಷ್ಮಿ,NULL,1,1,6,
ಸ್ವೈರಿಣಿ ,ಮನಬಂದಂತೆ ನಡೆಯುವವಳು; ವೇಶ್ಯೆ,NULL,1,1,6,
ಸ್ವೋತ್ತಮ ,ತನಗಿಂತ ಶ್ರೇಷ್ಠ,NULL,1,1,6,
ಸ್ವೋದೆಪುರ ,"ಉತ್ತರ ಕನ್ನಡ ಜಿಲ್ಲೆಯ ಸೋಂದಾ, ಸೋದೆ, ಸ್ವಾದಿ",NULL,1,1,6,
ಹ ,"ಕೊಲ್ಲುವುದು, ಕೊಲೆ, ವಧೆ",NULL,1,1,6,
ಹಂಕಾರ ,"ಅಹಂಕಾರ, ಗರ್ವ",NULL,1,1,6,
ಹಂಗ ,"ಶಕುನದ ಹಕ್ಕಿ, ಕಳಿಂಗ ಪಕ್ಷಿ (ಈ ಪಕ್ಷಿ ಎಡಕ್ಕೆ ಹಾಯ್ದರೆ ಶುಭವೆಂದು ಭಾವನೆ)",NULL,1,1,6,
ಹಂಗಡ ,"ಹಗ್ಗ, ರಜ್ಜು",NULL,1,1,6,
ಹಂಗವಿಹಂಗ ,"ಕಳಿಂಗ, ನವಿಲು, ಗಿಣಿ ಮುಂತಾದ ಪಕ್ಷಿಗಳು",NULL,1,1,6,
ಹಂಗಿಸು ,"ನಿಂದಿಸು, ದಾಕ್ಷಿಣ್ಯವನ್ನು ಎತ್ತಿ ಹೇಳು",NULL,1,1,6,
ಹಂಗು ,"ಋಣ, ದಾಕ್ಷಿಣ್ಯ, ಉಪಕಾರ",NULL,1,1,6,
ಹಂಗುಹರಿ ,ಪೂರ್ಣವಾಗಿ ನನ್ನದೆಂಬ ಅಭಿಮಾನ ದೂರವಾಗು,NULL,1,1,6,
ಹಂಚಿ ,"ಒಂದು ಜಾತಿಯ ಹುಲ್ಲು, ಹಂಚಿಕಡ್ಡಿ",NULL,1,1,6,
ಹಂಚಿಕೆ ,ಯೋಜನೆ,NULL,1,1,6,
ಹಂಚು ,"ಕಾವಲಿ, ತವ, ಹೆಂಚು (ಮನೆಯ ಮೇಲ್ಛಾವಣಿಗೆ ಹೊದಿಸುವ ಮಣ್ಣಿನಿಂದ ಮಾಡಿದ ವಸ್ತು); ಪಾಲು ಮಾಡು",NULL,1,1,6,
ಹಂಡಿಗತನ ,ದುಂಡಾವರ್ತಿ; ಉದ್ಧಟತನ,NULL,1,1,6,
ಹಂತ<ಹಂತಕ ,ಕೊಲೆಗಾರ,NULL,1,1,6,
ಹಂತತನ ,ಜಿದ್ದು; ಸ್ಪರ್ಧೆ,NULL,1,1,6,
ಹಂತಿ ,"ಹತ್ತಿರ; ಸಾಲು, ಪಂಕ್ತಿ",NULL,1,1,6,
ಹಂದರ ,"ಗೂಡು, ಚಪ್ಪರ, ಮಂಟಪ",NULL,1,1,6,
ಹಂಬಲಿಸು ,"ಚಿಂತಿಸು; ಆಸೆಪಡು, ಇಚ್ಛಿಸು; ಬೇಡು",NULL,1,1,6,
ಹಂಬು ,"ಬಳ್ಳಿ; ಹಗ್ಗ; ವ್ಯಾಪಿಸು, ಹರಡು",NULL,1,1,6,
ಹಂಸ ,"ಒಂದು ಜಾತಿಯ ಪಕ್ಷಿ; ಜೀವಾತ್ಮ; ಜ್ಞಾನಿ, ಮುನಿ, ಪರಮಹಂಸರಿಂದ ಆಶ್ರಮಗೊಂಡ ಸಂನ್ಯಾಸಿ; ವಿಷ್ಣುವಿನ ಅವತಾರ, ಪರಮಾತ್ಮ; ಸೂರ್ಯ ಮತ್ತು ಚಂದ್ರ; ಶಿವ",NULL,1,1,6,
ಹಂಸಡಿಬಿಕ ,ಹಂಸ ಮತ್ತು ಡಿಬಿಕರೆಂಬ ಹೆಸರಿನ ರಾಕ್ಷಸರು,NULL,1,1,6,
ಹಂಸಪರಮ ,ಜೀವಾತ್ಮ-ಪರಮಾತ್ಮ,NULL,1,1,6,
ಹಂಸಮೂರುತಿ ,"ಪರಮಾತ್ಮ, ಬಿಂಬರೂಪಿ",NULL,1,1,6,
ಹಂಸರೊಂದಿತ ,eನಿಗಳಿಂದ ವಂದಿತನಾದ ಶ್ರೀಹರಿ,NULL,1,1,6,
ಹಂಸಲೋಚನ ,"ಸೂರ್ಯಚಂದ್ರರನ್ನು ಕಣ್ಣಾಗಿ ಉಳ್ಳವನು-ಶ್ರೀಹರಿ, ಶಿವ",NULL,1,1,6,
ಹಂಸವಾಹನ ,ಬ್ರಹ್ಮ,NULL,1,1,6,
ಹಂಸವಾಹಿನಿ ,ಹಂಸವನ್ನು ವಾಹನವಾಗಿ ಉಳ್ಳವಳು-ಸರಸ್ವತಿ,NULL,1,1,6,
ಹಂಸಸಂಕುಲ ,ಯತಿಗಳ ಸಮೂಹ,NULL,1,1,6,
ಹಂಸಾಶ್ವ ,ಬ್ರಹ್ಮ,NULL,1,1,6,
ಹಂಸಿ ,ಮುಕ್ತಿಗೆ ಯೋಗ್ಯವಾದ ಜೀವ,NULL,1,1,6,
ಹಂಸೋಹಂ ,"ನಾನೇ(ನಿತ್ಯ, ಬದ್ಧ, ಶುದ್ಧ, ಮುಕ್ತ) ಆತ್ಮನು, ನಾನು ಹಂಸ, ನಾನು ಪರಮಾತ್ಮ; ಅದ್ವೈತತತ್ತ್ವ",NULL,1,1,6,
ಹಕಲಗೊಳಿಸು ,ದೋಷಗಳೆಣಿಸು; ವಿಂಗಡಿಸು,NULL,1,1,6,
ಹಕ್ಕರಿಕೆ ,"ದಂಶನ, ಆನೆ ಕುದುರೆಗಳ ಪಕ್ಕವನ್ನು ರಕ್ಷಿಸುವ ಸಾಧನ; ಒಂದು ಜಾತಿಯ ಸೊಪ್ಪು",NULL,1,1,6,
ಹಕ್ಕಲು ,"ಬತ್ತ, ರಾಗಿ, ಜೋಳ ಮುಂತಾದುವನ್ನು ಕುಯ್ಯುವಾಗ ಭೂಮಿಗೆ ಬಿದ್ದ ತೆನೆ; ಒಣಗಿದ್ದು; ಬಿರುಕುಬಿಟ್ಟ ಭೂಮಿ, ಪಾಳುಭೂಮಿ",NULL,1,1,6,
ಹಕ್ಕಿಗಮನ ,ವಿಷ್ಣು,NULL,1,1,6,
ಹಕ್ಕಿಯರಸ ,ಗರುಡ,NULL,1,1,6,
ಹಕ್ಕಿವಾಹನ ,ವಿಷ್ಣು,NULL,1,1,6,
ಹಕ್ಲದೈವಂಗಳು ,"ಪಾಳುಭೂಮಿಯ ದೈವಂಗಳು, ಬಿಡಿ ಅಥವಾ ಚಿಲ್ಲರೆ ದೈವಗಳು",NULL,1,1,6,
ಹಗರಣ ,"ಹರಟೆ, ಗೊಂದಲ, ನಾನಾ ಬಗೆಯ ಹುಡುಗಾಟ, ಪ್ರಕರಣ, ಕೆಲಸಕ್ಕೆ ಬಾರದ ಮಾತು, ಜಗಳ; ನಾಟಕ",NULL,1,1,6,
ಹಗಲುಬತ್ತಿ ,"ಹಗಲುದೀವಟಿಗೆ, ಹಗಲಿನಲ್ಲಿ ನಡೆಯುವ ಮೆರವಣಿಗೆಯ ಮುಂಭಾಗದಲ್ಲಿ ಗೌರವ ಸೂಚಕವಾಗಿ ಹಿಡಿದುಕೊಂಡು ಹೋಗುವ ಪಂಜು",NULL,1,1,6,
ಹಗಲೊಡೆಯ ,ಸೂರ್ಯ,NULL,1,1,6,
ಹಗೆ ,ಶತ್ರು,NULL,1,1,6,
ಹಗೆಗೊಳ್ಳು ,ವೈರಕಟ್ಟಿಕೊಳ್ಳು,NULL,1,1,6,
ಹಗೆವೆರಸು ,"ಶತ್ರುಸಹಿತ, ಶತ್ರುವಿನೊಡನೆ",NULL,1,1,6,
ಹಚ್ಚ(ಚ್ಚಿ)ಕಿಮಾತು ,"ಹಚ್ಚಿಹಾಕಿದ ಮಾತು, ಚಾಡಿ ಮಾತು",NULL,1,1,6,
ಹಚ್ಚಡ ,ದುಪ್ಪಟಿ; ಮಲಗುವಾಗ ಹೊದೆಯುವ ವಸ್ತ್ರ; ಬಟ್ಟೆ,NULL,1,1,6,
ಹಚ್ಚು ,"ತೊಡಗು, ಆರಂಭಿಸು",NULL,1,1,6,
ಹಚ್ಚೆಬಟ್ಟು ,ಕೆನ್ನೆಯಲ್ಲಿಟ್ಟ ಹಚ್ಚೆ ದೃಷ್ಟಿ ಬೊಟ್ಟು,NULL,1,1,6,
ಹಚ್ಚೆಯರೇಖೆ ,ಅಲಂಕಾರಕ್ಕಾಗಿ ಮೈಯಲ್ಲಿ ಚುಚ್ಚಿ ಹಾಕಿದ ಹಸಿರು ಬಣ್ಣದ ರೇಖೆ,NULL,1,1,6,
ಹಜಾರ ,"ದಿವಾಣ, ಪಡಸಾಲೆ",NULL,1,1,6,
ಹಡಕೆ ,"ದುರ್ವಾಸನೆ, ಕೆಟ್ಟ, ಹೊಲಸುವಾಸನೆ",NULL,1,1,6,
ಹಡಪ ,"ಎಲೆಅಡಿಕೆ ಚೀಲ, ಕ್ಷೌರಿಕನ ಸಲಕರಣೆಯ ಚೀಲ",NULL,1,1,6,
ಹಣಿ ,"ಹೊಡಿ, ಥಳಿಸು",NULL,1,1,6,
ಹಣುಕು ,"ಇಣುಕು, ಕದ್ದುನೋಡು",NULL,1,1,6,
"ಹಣುವಂತ, ಹಣಮಂತ ",ಆಂಜನೇಯ,NULL,1,1,6,
ಹಣ್ಣು ,"ಸಜ್ಜುಗೊಳಿಸು, ಅಣಿಗೊಳಿಸು",NULL,1,1,6,
ಹತಕಲ್ಮಷ ,ಪಾಪನಾಶನ,NULL,1,1,6,
ಹತನಬಡಿ ,"ಸಾಯುವಂತೆ ಬಡಿ, ನಾಶಮಾಡು",NULL,1,1,6,
ಹತ್ತ(ತ್ತು)ನೂರುನಾಮ ,"ಸಹಸ್ರನಾಮ, ವಿಷ್ಣುಸಹಸ್ರನಾಮ",NULL,1,1,6,
ಹತ್ತಶ್ವಮೇಧತೀರ್ಥ ,ಕಾಶಿಯ ದಶಾಶ್ವಮೇಧ ಘಾಟ,NULL,1,1,6,
ಹತ್ತಿಳೆ ,"ತನ್ನೊಳಗೆ, ಹತ್ತಿರ, ಸಮೀಪ",NULL,1,1,6,
ಹತ್ತುನಾಡಿಗಳು ,"ಇಡಾ, ಪಿಂಗಲಾ, ಸುಷುಮ್ನಾ, ಗಾಂಧಾರೀ, ಗಜಜಿಹ್ವಾ, ಪೂಷಾ, ಯಶಸ್ವಿನೀ, ಅಲಂಬುಷಾ, ಕುಹೂ, ಶಂಖಿನೀ",NULL,1,1,6,
"ಹತ್ತುಬೆಂಬಡಿಗರು, ಹತ್ತಮಂದಿ ",ದಶೇಂದ್ರಿಯಗಳು,NULL,1,1,6,
ಹತ್ತೆ ,"ಸಮೀಪ, ಹತ್ತಿರ",NULL,1,1,6,
ಹತ್ತೆಗರೆ ,"ಹತ್ತಿರಕ್ಕೆ ಕರೆ, ಸಮೀಪಕ್ಕೆ ಕರೆ",NULL,1,1,6,
ಹತ್ತೆರಡುಮತ್ತೈದುಗಾತ್ರ ,(೧೦*೨)+೫:೨೫ ಇಪ್ಪತ್ತೈದು ಊರ್ಧ್ವಪುಂಡ್ರನಾಮ(ಮುದ್ರೆ) ಧರಿಸಿದ ಶರೀರ,NULL,1,1,6,
ಹತ್ಯ ,"ಹತ್ಯೆ, ಕೊಲೆ",NULL,1,1,6,
ಹದ ,ರೀತಿ,NULL,1,1,6,
ಹದಚು ,ಅಗಿ,NULL,1,1,6,
ಹದನ ,"ತೀಕ್ಷ್ಣತೆ, ಹರಿತವಾದುದು, ಔಚಿತ್ಯ, ರೀತಿ",NULL,1,1,6,
ಹದನು ,"ರುಚಿ, ಸಂಗತಿ",NULL,1,1,6,
ಹದಿನಾಲ್ಕು ಲೋಕಗಳು ,"ಅತಳ, ವಿತಳ, ಸುತಳ, ಮಹಾತಳ, ತಲಾತಳ, ರಸಾತಳ, ಪಾತಾಳ, ಭೂಲೋಕ, ಭುವರ್ಲೋಕ, ಸ್ವರ್ಲೋಕ, ಮಹರ್ಲೋಕ, ಜನೋಲೋಕ, ತಪೋಲೋಕ, ಸತ್ಯಲೋಕ",NULL,1,1,6,
ಹದಿನೆಂಟು ಜಾತಿ ,"ಬ್ರಾಹ್ಮಣ, ಕ್ಷತ್ರಿಯ, ವೈಶ್ಯ, ಶೂದ್ರ, ೬ ಅನುಲೋಮ ಜಾತಿಯವರು (ಉತ್ತಮ ಪುರುಷನಿಂದ ನೀಚಸ್ತ್ರೀಯಲ್ಲಿ ಉತ್ಪನ್ನ ರಾದವರು): ಬ್ರಾಹ್ಮಣ-೩, ಕ್ಷತ್ರಿಯ-೨, ವೈಶ್ಯ-೧), ೬ ಪ್ರತಿಲೋಮ ಜಾತಿಯವರು (ನೀಚ ಪುರುಷನಿಂದ ಉತ್ತಮ ಸ್ತ್ರೀಯಲ್ಲಿ ಉತ್ಪನ್ನರಾದವರು): ಕ್ಷತ್ರಿಯ-೧, ವೈಶ್ಯ-೨, ಶೂದ್ರ-೩), ಕುಂಡಜಾತಿ: ಸ್ವಪತಿ ಇರಲಾಗಿ ಜಾರತ್ವದಿಂದ ಉತ್ಪನ್ನ ಜಾತಿ, ಗೋಳಕಜಾತಿ: ಪತಿ ಮೃತ ಆದಮೇಲೆ ಅನ್ಯನಿಂದ ಉತ್ಪನ್ನ ಜಾತಿ",NULL,1,1,6,
ಹದಿನೆಂಟು ಪುರಾಣಗಳು ,"ಬ್ರಾಹ್ಮ, ಪಾದ್ಮ, ವೈಷ್ಣವ, ಶೈವ, ಭಾಗವತ, ನಾರದೀಯ, ಮಾರ್ಕಂಡೇಯ, ಆಗ್ನೇಯ, ಭವಿಷ್ಯ, ಬ್ರಹ್ಮವೈವರ್ತ, ಲಿಂಗ, ವರಾಹ, ಸ್ಕಾಂದ, ವಾಮನ, ಕ್ರೌರ್ಯ, ಮತ್ಸ್ಯ, ಗರುಡ, ಬ್ರಹ್ಮಾಂಡ",NULL,1,1,6,
ಹದಿಬದೆ ,ಪತಿವ್ರತೆ,NULL,1,1,6,
ಹದುಳ ,"ಆರೋಗ್ಯ, ಕ್ಷೇಮ, ಚೆನ್ನು; ಸಂತೋಷ",NULL,1,1,6,
ಹದುಳಹೋಗು ,ಶಕ್ತಿಗುಂದು,NULL,1,1,6,
ಹದ್ದಿನಿಂದಮರ್ದಿಸು ,ಕೊಂದು ಹದ್ದಿಗೆ ಆಹಾರವಾಗಿ ಹಾಕು,NULL,1,1,6,
